MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2016-01-01,2776,27,Female,C27,Bachelor,54397,2016-01-04,,2,2,0,1
2017-12-01,2778,35,Male,C13,Master,50180,2017-11-29,,2,2,0,1
2017-01-01,2779,28,Male,C26,College,95133,2017-01-26,,3,3,0,1
2017-02-01,2781,25,Male,C23,Master,46952,2017-02-17,,2,2,0,1
2016-05-01,2782,26,Male,C19,Bachelor,29582,2016-05-16,,1,1,0,1
2016-01-01,2784,33,Male,C24,College,82815,2012-10-15,,2,3,1226590,3
2017-08-01,2785,34,Female,C9,College,12105,2017-08-28,,1,1,0,1
2016-01-01,2786,44,Male,C19,College,35370,2015-07-31,,2,2,221080,2
2016-01-01,2787,28,Female,C20,Master,69498,2015-07-21,,1,1,408090,2
2017-06-01,2788,29,Male,C27,Master,70254,2017-06-08,,2,2,0,1
